no.,name,count 0,√,3√,-ple
13823,Tredecimillitresvigintioctingentillion,41472,"191,075,329","2,641,234,272,767",Tredecimillitresvigintioctingentuple
13824,Tredecimilliquattuorvigintioctingentillion,41475,"191,102,976","2,641,807,540,224",Tredecimilliquattuorvigintioctingentuple
13825,Tredecimilliquinvigintioctingentillion,41478,"191,130,625","2,642,380,890,625",Tredecimilliquinvigintioctingentuple
13826,Tredecimillisexvigintioctingentillion,41481,"191,158,276","2,642,954,323,976",Tredecimillisexvigintioctingentuple
13827,Tredecimilliseptenvigintioctingentillion,41484,"191,185,929","2,643,527,840,283",Tredecimilliseptenvigintioctingentuple
13828,Tredecimillioctovigintioctingentillion,41487,"191,213,584","2,644,101,439,552",Tredecimillioctovigintioctingentuple
13829,Tredecimillinovemvigintioctingentillion,41490,"191,241,241","2,644,675,121,789",Tredecimillinovemvigintioctingentuple
13830,Tredecimillitrigintaoctingentillion,41493,"191,268,900","2,645,248,887,000",Tredecimillitrigintaoctingentuple
13831,Tredecimilliuntrigintaoctingentillion,41496,"191,296,561","2,645,822,735,191",Tredecimilliuntrigintaoctingentuple
13832,Tredecimilliduotrigintaoctingentillion,41499,"191,324,224","2,646,396,666,368",Tredecimilliduotrigintaoctingentuple
13833,Tredecimillitrestrigintaoctingentillion,41502,"191,351,889","2,646,970,680,537",Tredecimillitrestrigintaoctingentuple
13834,Tredecimilliquattuortrigintaoctingentillion,41505,"191,379,556","2,647,544,777,704",Tredecimilliquattuortrigintaoctingentuple
13835,Tredecimilliquintrigintaoctingentillion,41508,"191,407,225","2,648,118,957,875",Tredecimilliquintrigintaoctingentuple
13836,Tredecimillisextrigintaoctingentillion,41511,"191,434,896","2,648,693,221,056",Tredecimillisextrigintaoctingentuple
13837,Tredecimilliseptentrigintaoctingentillion,41514,"191,462,569","2,649,267,567,253",Tredecimilliseptentrigintaoctingentuple
13838,Tredecimillioctotrigintaoctingentillion,41517,"191,490,244","2,649,841,996,472",Tredecimillioctotrigintaoctingentuple
13839,Tredecimillinovemtrigintaoctingentillion,41520,"191,517,921","2,650,416,508,719",Tredecimillinovemtrigintaoctingentuple
13840,Tredecimilliquadragintaoctingentillion,41523,"191,545,600","2,650,991,104,000",Tredecimilliquadragintaoctingentuple
13841,Tredecimilliunquadragintaoctingentillion,41526,"191,573,281","2,651,565,782,321",Tredecimilliunquadragintaoctingentuple
13842,Tredecimilliduoquadragintaoctingentillion,41529,"191,600,964","2,652,140,543,688",Tredecimilliduoquadragintaoctingentuple
13843,Tredecimillitresquadragintaoctingentillion,41532,"191,628,649","2,652,715,388,107",Tredecimillitresquadragintaoctingentuple
13844,Tredecimilliquattuorquadragintaoctingentillion,41535,"191,656,336","2,653,290,315,584",Tredecimilliquattuorquadragintaoctingentuple
13845,Tredecimilliquinquadragintaoctingentillion,41538,"191,684,025","2,653,865,326,125",Tredecimilliquinquadragintaoctingentuple
13846,Tredecimillisexquadragintaoctingentillion,41541,"191,711,716","2,654,440,419,736",Tredecimillisexquadragintaoctingentuple
13847,Tredecimilliseptenquadragintaoctingentillion,41544,"191,739,409","2,655,015,596,423",Tredecimilliseptenquadragintaoctingentuple
13848,Tredecimillioctoquadragintaoctingentillion,41547,"191,767,104","2,655,590,856,192",Tredecimillioctoquadragintaoctingentuple
13849,Tredecimillinovemquadragintaoctingentillion,41550,"191,794,801","2,656,166,199,049",Tredecimillinovemquadragintaoctingentuple
13850,Tredecimilliquinquagintaoctingentillion,41553,"191,822,500","2,656,741,625,000",Tredecimilliquinquagintaoctingentuple
13851,Tredecimilliunquinquagintaoctingentillion,41556,"191,850,201","2,657,317,134,051",Tredecimilliunquinquagintaoctingentuple
13852,Tredecimilliduoquinquagintaoctingentillion,41559,"191,877,904","2,657,892,726,208",Tredecimilliduoquinquagintaoctingentuple
13853,Tredecimillitresquinquagintaoctingentillion,41562,"191,905,609","2,658,468,401,477",Tredecimillitresquinquagintaoctingentuple
13854,Tredecimilliquattuorquinquagintaoctingentillion,41565,"191,933,316","2,659,044,159,864",Tredecimilliquattuorquinquagintaoctingentuple
13855,Tredecimilliquinquinquagintaoctingentillion,41568,"191,961,025","2,659,620,001,375",Tredecimilliquinquinquagintaoctingentuple
13856,Tredecimillisexquinquagintaoctingentillion,41571,"191,988,736","2,660,195,926,016",Tredecimillisexquinquagintaoctingentuple
13857,Tredecimilliseptenquinquagintaoctingentillion,41574,"192,016,449","2,660,771,933,793",Tredecimilliseptenquinquagintaoctingentuple
13858,Tredecimillioctoquinquagintaoctingentillion,41577,"192,044,164","2,661,348,024,712",Tredecimillioctoquinquagintaoctingentuple
13859,Tredecimillinovemquinquagintaoctingentillion,41580,"192,071,881","2,661,924,198,779",Tredecimillinovemquinquagintaoctingentuple
13860,Tredecimillisexagintaoctingentillion,41583,"192,099,600","2,662,500,456,000",Tredecimillisexagintaoctingentuple
13861,Tredecimilliunsexagintaoctingentillion,41586,"192,127,321","2,663,076,796,381",Tredecimilliunsexagintaoctingentuple
13862,Tredecimilliduosexagintaoctingentillion,41589,"192,155,044","2,663,653,219,928",Tredecimilliduosexagintaoctingentuple
13863,Tredecimillitresexagintaoctingentillion,41592,"192,182,769","2,664,229,726,647",Tredecimillitresexagintaoctingentuple
13864,Tredecimilliquattuorsexagintaoctingentillion,41595,"192,210,496","2,664,806,316,544",Tredecimilliquattuorsexagintaoctingentuple
13865,Tredecimilliquinsexagintaoctingentillion,41598,"192,238,225","2,665,382,989,625",Tredecimilliquinsexagintaoctingentuple
13866,Tredecimillisexsexagintaoctingentillion,41601,"192,265,956","2,665,959,745,896",Tredecimillisexsexagintaoctingentuple
13867,Tredecimilliseptensexagintaoctingentillion,41604,"192,293,689","2,666,536,585,363",Tredecimilliseptensexagintaoctingentuple
13868,Tredecimillioctosexagintaoctingentillion,41607,"192,321,424","2,667,113,508,032",Tredecimillioctosexagintaoctingentuple
13869,Tredecimillinovemsexagintaoctingentillion,41610,"192,349,161","2,667,690,513,909",Tredecimillinovemsexagintaoctingentuple
13870,Tredecimilliseptuagintaoctingentillion,41613,"192,376,900","2,668,267,603,000",Tredecimilliseptuagintaoctingentuple
13871,Tredecimilliunseptuagintaoctingentillion,41616,"192,404,641","2,668,844,775,311",Tredecimilliunseptuagintaoctingentuple
13872,Tredecimilliduoseptuagintaoctingentillion,41619,"192,432,384","2,669,422,030,848",Tredecimilliduoseptuagintaoctingentuple
13873,Tredecimillitreseptuagintaoctingentillion,41622,"192,460,129","2,669,999,369,617",Tredecimillitreseptuagintaoctingentuple
13874,Tredecimilliquattuorseptuagintaoctingentillion,41625,"192,487,876","2,670,576,791,624",Tredecimilliquattuorseptuagintaoctingentuple
13875,Tredecimilliquinseptuagintaoctingentillion,41628,"192,515,625","2,671,154,296,875",Tredecimilliquinseptuagintaoctingentuple
13876,Tredecimillisexseptuagintaoctingentillion,41631,"192,543,376","2,671,731,885,376",Tredecimillisexseptuagintaoctingentuple
13877,Tredecimilliseptenseptuagintaoctingentillion,41634,"192,571,129","2,672,309,557,133",Tredecimilliseptenseptuagintaoctingentuple
13878,Tredecimillioctoseptuagintaoctingentillion,41637,"192,598,884","2,672,887,312,152",Tredecimillioctoseptuagintaoctingentuple
13879,Tredecimillinovemseptuagintaoctingentillion,41640,"192,626,641","2,673,465,150,439",Tredecimillinovemseptuagintaoctingentuple
13880,Tredecimillioctogintaoctingentillion,41643,"192,654,400","2,674,043,072,000",Tredecimillioctogintaoctingentuple
13881,Tredecimilliunoctogintaoctingentillion,41646,"192,682,161","2,674,621,076,841",Tredecimilliunoctogintaoctingentuple
13882,Tredecimilliduooctogintaoctingentillion,41649,"192,709,924","2,675,199,164,968",Tredecimilliduooctogintaoctingentuple
13883,Tredecimillitresoctogintaoctingentillion,41652,"192,737,689","2,675,777,336,387",Tredecimillitresoctogintaoctingentuple
13884,Tredecimilliquattuoroctogintaoctingentillion,41655,"192,765,456","2,676,355,591,104",Tredecimilliquattuoroctogintaoctingentuple
13885,Tredecimilliquinoctogintaoctingentillion,41658,"192,793,225","2,676,933,929,125",Tredecimilliquinoctogintaoctingentuple
13886,Tredecimillisexoctogintaoctingentillion,41661,"192,820,996","2,677,512,350,456",Tredecimillisexoctogintaoctingentuple
13887,Tredecimilliseptenoctogintaoctingentillion,41664,"192,848,769","2,678,090,855,103",Tredecimilliseptenoctogintaoctingentuple
13888,Tredecimillioctooctogintaoctingentillion,41667,"192,876,544","2,678,669,443,072",Tredecimillioctooctogintaoctingentuple
13889,Tredecimillinovemoctogintaoctingentillion,41670,"192,904,321","2,679,248,114,369",Tredecimillinovemoctogintaoctingentuple
13890,Tredecimillinonagintaoctingentillion,41673,"192,932,100","2,679,826,869,000",Tredecimillinonagintaoctingentuple
13891,Tredecimilliunnonagintaoctingentillion,41676,"192,959,881","2,680,405,706,971",Tredecimilliunnonagintaoctingentuple
13892,Tredecimilliduononagintaoctingentillion,41679,"192,987,664","2,680,984,628,288",Tredecimilliduononagintaoctingentuple
13893,Tredecimillitrenonagintaoctingentillion,41682,"193,015,449","2,681,563,632,957",Tredecimillitrenonagintaoctingentuple
13894,Tredecimilliquattuornonagintaoctingentillion,41685,"193,043,236","2,682,142,720,984",Tredecimilliquattuornonagintaoctingentuple
13895,Tredecimilliquinnonagintaoctingentillion,41688,"193,071,025","2,682,721,892,375",Tredecimilliquinnonagintaoctingentuple
13896,Tredecimillisenonagintaoctingentillion,41691,"193,098,816","2,683,301,147,136",Tredecimillisenonagintaoctingentuple
13897,Tredecimilliseptennonagintaoctingentillion,41694,"193,126,609","2,683,880,485,273",Tredecimilliseptennonagintaoctingentuple
13898,Tredecimillioctononagintaoctingentillion,41697,"193,154,404","2,684,459,906,792",Tredecimillioctononagintaoctingentuple
13899,Tredecimillinovemnonagintaoctingentillion,41700,"193,182,201","2,685,039,411,699",Tredecimillinovemnonagintaoctingentuple
13900,Tredecimillinongentillion,41703,"193,210,000","2,685,619,000,000",Tredecimillinongentuple
13901,Tredecimilliunnongentillion,41706,"193,237,801","2,686,198,671,701",Tredecimilliunnongentuple
13902,Tredecimilliduonongentillion,41709,"193,265,604","2,686,778,426,808",Tredecimilliduonongentuple
13903,Tredecimillitrenongentillion,41712,"193,293,409","2,687,358,265,327",Tredecimillitrenongentuple
13904,Tredecimilliquattuornongentillion,41715,"193,321,216","2,687,938,187,264",Tredecimilliquattuornongentuple
13905,Tredecimilliquinnongentillion,41718,"193,349,025","2,688,518,192,625",Tredecimilliquinnongentuple
13906,Tredecimillisenongentillion,41721,"193,376,836","2,689,098,281,416",Tredecimillisenongentuple
13907,Tredecimilliseptennongentillion,41724,"193,404,649","2,689,678,453,643",Tredecimilliseptennongentuple
13908,Tredecimillioctonongentillion,41727,"193,432,464","2,690,258,709,312",Tredecimillioctonongentuple
13909,Tredecimillinovemnongentillion,41730,"193,460,281","2,690,839,048,429",Tredecimillinovemnongentuple
13910,Tredecimillidecinongentillion,41733,"193,488,100","2,691,419,471,000",Tredecimillidecinongentuple
13911,Tredecimilliundecinongentillion,41736,"193,515,921","2,691,999,977,031",Tredecimilliundecinongentuple
13912,Tredecimilliduodecinongentillion,41739,"193,543,744","2,692,580,566,528",Tredecimilliduodecinongentuple
13913,Tredecimillitredecinongentillion,41742,"193,571,569","2,693,161,239,497",Tredecimillitredecinongentuple
13914,Tredecimilliquattuordecinongentillion,41745,"193,599,396","2,693,741,995,944",Tredecimilliquattuordecinongentuple
13915,Tredecimilliquindecinongentillion,41748,"193,627,225","2,694,322,835,875",Tredecimilliquindecinongentuple
13916,Tredecimillisedecinongentillion,41751,"193,655,056","2,694,903,759,296",Tredecimillisedecinongentuple
13917,Tredecimilliseptendecinongentillion,41754,"193,682,889","2,695,484,766,213",Tredecimilliseptendecinongentuple
13918,Tredecimillioctodecinongentillion,41757,"193,710,724","2,696,065,856,632",Tredecimillioctodecinongentuple
13919,Tredecimillinovemdecinongentillion,41760,"193,738,561","2,696,647,030,559",Tredecimillinovemdecinongentuple
13920,Tredecimillivigintinongentillion,41763,"193,766,400","2,697,228,288,000",Tredecimillivigintinongentuple
13921,Tredecimilliunvigintinongentillion,41766,"193,794,241","2,697,809,628,961",Tredecimilliunvigintinongentuple
13922,Tredecimilliduovigintinongentillion,41769,"193,822,084","2,698,391,053,448",Tredecimilliduovigintinongentuple
13923,Tredecimillitresvigintinongentillion,41772,"193,849,929","2,698,972,561,467",Tredecimillitresvigintinongentuple
13924,Tredecimilliquattuorvigintinongentillion,41775,"193,877,776","2,699,554,153,024",Tredecimilliquattuorvigintinongentuple
13925,Tredecimilliquinvigintinongentillion,41778,"193,905,625","2,700,135,828,125",Tredecimilliquinvigintinongentuple
13926,Tredecimillisexvigintinongentillion,41781,"193,933,476","2,700,717,586,776",Tredecimillisexvigintinongentuple
13927,Tredecimilliseptenvigintinongentillion,41784,"193,961,329","2,701,299,428,983",Tredecimilliseptenvigintinongentuple
13928,Tredecimillioctovigintinongentillion,41787,"193,989,184","2,701,881,354,752",Tredecimillioctovigintinongentuple
13929,Tredecimillinovemvigintinongentillion,41790,"194,017,041","2,702,463,364,089",Tredecimillinovemvigintinongentuple
13930,Tredecimillitrigintanongentillion,41793,"194,044,900","2,703,045,457,000",Tredecimillitrigintanongentuple
13931,Tredecimilliuntrigintanongentillion,41796,"194,072,761","2,703,627,633,491",Tredecimilliuntrigintanongentuple
13932,Tredecimilliduotrigintanongentillion,41799,"194,100,624","2,704,209,893,568",Tredecimilliduotrigintanongentuple
13933,Tredecimillitrestrigintanongentillion,41802,"194,128,489","2,704,792,237,237",Tredecimillitrestrigintanongentuple
13934,Tredecimilliquattuortrigintanongentillion,41805,"194,156,356","2,705,374,664,504",Tredecimilliquattuortrigintanongentuple
13935,Tredecimilliquintrigintanongentillion,41808,"194,184,225","2,705,957,175,375",Tredecimilliquintrigintanongentuple
13936,Tredecimillisextrigintanongentillion,41811,"194,212,096","2,706,539,769,856",Tredecimillisextrigintanongentuple
13937,Tredecimilliseptentrigintanongentillion,41814,"194,239,969","2,707,122,447,953",Tredecimilliseptentrigintanongentuple
13938,Tredecimillioctotrigintanongentillion,41817,"194,267,844","2,707,705,209,672",Tredecimillioctotrigintanongentuple
13939,Tredecimillinovemtrigintanongentillion,41820,"194,295,721","2,708,288,055,019",Tredecimillinovemtrigintanongentuple
13940,Tredecimilliquadragintanongentillion,41823,"194,323,600","2,708,870,984,000",Tredecimilliquadragintanongentuple
13941,Tredecimilliunquadragintanongentillion,41826,"194,351,481","2,709,453,996,621",Tredecimilliunquadragintanongentuple
13942,Tredecimilliduoquadragintanongentillion,41829,"194,379,364","2,710,037,092,888",Tredecimilliduoquadragintanongentuple
13943,Tredecimillitresquadragintanongentillion,41832,"194,407,249","2,710,620,272,807",Tredecimillitresquadragintanongentuple
13944,Tredecimilliquattuorquadragintanongentillion,41835,"194,435,136","2,711,203,536,384",Tredecimilliquattuorquadragintanongentuple
13945,Tredecimilliquinquadragintanongentillion,41838,"194,463,025","2,711,786,883,625",Tredecimilliquinquadragintanongentuple
13946,Tredecimillisexquadragintanongentillion,41841,"194,490,916","2,712,370,314,536",Tredecimillisexquadragintanongentuple
13947,Tredecimilliseptenquadragintanongentillion,41844,"194,518,809","2,712,953,829,123",Tredecimilliseptenquadragintanongentuple
13948,Tredecimillioctoquadragintanongentillion,41847,"194,546,704","2,713,537,427,392",Tredecimillioctoquadragintanongentuple
13949,Tredecimillinovemquadragintanongentillion,41850,"194,574,601","2,714,121,109,349",Tredecimillinovemquadragintanongentuple
13950,Tredecimilliquinquagintanongentillion,41853,"194,602,500","2,714,704,875,000",Tredecimilliquinquagintanongentuple
13951,Tredecimilliunquinquagintanongentillion,41856,"194,630,401","2,715,288,724,351",Tredecimilliunquinquagintanongentuple
13952,Tredecimilliduoquinquagintanongentillion,41859,"194,658,304","2,715,872,657,408",Tredecimilliduoquinquagintanongentuple
13953,Tredecimillitresquinquagintanongentillion,41862,"194,686,209","2,716,456,674,177",Tredecimillitresquinquagintanongentuple
13954,Tredecimilliquattuorquinquagintanongentillion,41865,"194,714,116","2,717,040,774,664",Tredecimilliquattuorquinquagintanongentuple
13955,Tredecimilliquinquinquagintanongentillion,41868,"194,742,025","2,717,624,958,875",Tredecimilliquinquinquagintanongentuple
13956,Tredecimillisexquinquagintanongentillion,41871,"194,769,936","2,718,209,226,816",Tredecimillisexquinquagintanongentuple
13957,Tredecimilliseptenquinquagintanongentillion,41874,"194,797,849","2,718,793,578,493",Tredecimilliseptenquinquagintanongentuple
13958,Tredecimillioctoquinquagintanongentillion,41877,"194,825,764","2,719,378,013,912",Tredecimillioctoquinquagintanongentuple
13959,Tredecimillinovemquinquagintanongentillion,41880,"194,853,681","2,719,962,533,079",Tredecimillinovemquinquagintanongentuple
